,P001001 Population:Total [1,P015001 Households:Total,P008001 HISPANIC:TotalHispanic'&'NotHispanic,P008002 HISPANIC:Total NotHispanic or Latino,P008003 HISPANIC:NotHisp:White alone,P008004 HISPANIC:NotHisp:Bl/AfAm alone,P008005 HISPANIC:NotHisp:AmInd/AK alone,P008006 HISPANIC:NotHisp:Asian alone,P008007 HISPANIC:NotHisp:HI alone,P008008 HISPANIC:NotHisp:Other alone,P008009 HISPANIC:NotHisp:Two+races,P008010 HISPANIC:Total Hispanic or Latino,P008011 HISPANIC:Hisp:White alone,P008012 HISPANIC:Hisp:Bl/AfAm alone,P008013 HISPANIC:Hisp:AmInd/AK alone,P008014 HISPANIC:Hisp:Asian alone,P008015 HISPANIC:Hisp:HI alone,P008016 HISPANIC:Hisp:Other alone,P008017 HISPANIC:Hisp:Two+ races,H003001 OCCUPANCY STATUS:Housing Units:Total,H003002 OCCUPANCY STATUS:Housing Units:Occupied,H003003 OCCUPANCY STATUS:Housing Units:Vacant,H004001 TENURE:Housing Units:Total,H004002 TENURE:Housing Units:Owner occupied,H004003 TENURE:Housing Units:Renter occupied,P012001 SEX BY AGE:Total Male'&'Female,P012002 SEX BY AGE:Total Male,P012026 SEX BY AGE:Total Female
06037600201,4208.0,1134.0,4208.0,2007.0,17.0,1895.0,14.0,13.0,11.0,9.0,48.0,2201.0,490.0,27.0,12.0,0.0,15.0,1544.0,113.0,1321.0,1134.0,187.0,1134.0,303.0,831.0,4208.0,2016.0,2192.0
06037600202,6312.0,1850.0,6312.0,3563.0,72.0,3351.0,16.0,30.0,7.0,30.0,57.0,2749.0,888.0,75.0,35.0,1.0,11.0,1572.0,167.0,2018.0,1850.0,168.0,1850.0,465.0,1385.0,6312.0,3000.0,3312.0
06037600301,7402.0,1997.0,7402.0,3687.0,91.0,3476.0,12.0,29.0,0.0,15.0,64.0,3715.0,1081.0,38.0,29.0,3.0,1.0,2358.0,205.0,2211.0,1997.0,214.0,1997.0,335.0,1662.0,7402.0,3442.0,3960.0
06037600302,3378.0,1040.0,3378.0,2640.0,36.0,2509.0,11.0,10.0,0.0,11.0,63.0,738.0,159.0,29.0,5.0,0.0,2.0,501.0,42.0,1100.0,1040.0,60.0,1040.0,686.0,354.0,3378.0,1553.0,1825.0
06037600400,4151.0,1421.0,4151.0,3890.0,58.0,3722.0,5.0,31.0,4.0,26.0,44.0,261.0,84.0,17.0,2.0,0.0,0.0,141.0,17.0,1483.0,1421.0,62.0,1421.0,817.0,604.0,4151.0,1801.0,2350.0
06037600501,2635.0,925.0,2635.0,2475.0,61.0,2347.0,3.0,7.0,0.0,14.0,43.0,160.0,29.0,21.0,0.0,0.0,0.0,97.0,13.0,944.0,925.0,19.0,925.0,639.0,286.0,2635.0,1197.0,1438.0
06037600502,2294.0,679.0,2294.0,1540.0,80.0,1366.0,6.0,24.0,21.0,4.0,39.0,754.0,280.0,5.0,5.0,0.0,0.0,430.0,34.0,695.0,679.0,16.0,679.0,456.0,223.0,2294.0,1114.0,1180.0
06037600601,2602.0,964.0,2602.0,2438.0,52.0,2301.0,4.0,7.0,1.0,14.0,59.0,164.0,36.0,40.0,1.0,0.0,0.0,68.0,19.0,989.0,964.0,25.0,964.0,608.0,356.0,2602.0,1159.0,1443.0
06037600602,3275.0,895.0,3275.0,1304.0,24.0,1218.0,4.0,4.0,1.0,15.0,38.0,1971.0,603.0,21.0,22.0,1.0,0.0,1240.0,84.0,1069.0,895.0,174.0,895.0,52.0,843.0,3275.0,1562.0,1713.0
06037600702,2975.0,1026.0,2975.0,2661.0,63.0,2528.0,1.0,17.0,0.0,2.0,50.0,314.0,96.0,24.0,0.0,0.0,1.0,164.0,29.0,1060.0,1026.0,34.0,1026.0,695.0,331.0,2975.0,1408.0,1567.0
06037600703,1846.0,944.0,1846.0,1796.0,100.0,1623.0,3.0,20.0,0.0,4.0,46.0,50.0,0.0,14.0,0.0,1.0,0.0,33.0,2.0,955.0,944.0,11.0,944.0,821.0,123.0,1846.0,675.0,1171.0
06037600704,3011.0,1266.0,3011.0,2872.0,94.0,2679.0,4.0,8.0,3.0,16.0,68.0,139.0,32.0,25.0,10.0,0.0,0.0,56.0,16.0,1298.0,1266.0,32.0,1266.0,663.0,603.0,3011.0,1323.0,1688.0
06037600801,3181.0,1231.0,3181.0,3035.0,45.0,2898.0,6.0,13.0,10.0,5.0,58.0,146.0,44.0,21.0,1.0,0.0,0.0,71.0,9.0,1279.0,1231.0,48.0,1231.0,949.0,282.0,3181.0,1426.0,1755.0
06037600802,2750.0,1148.0,2750.0,2470.0,101.0,2247.0,3.0,15.0,0.0,7.0,97.0,280.0,81.0,19.0,3.0,1.0,0.0,159.0,17.0,1204.0,1148.0,56.0,1148.0,557.0,591.0,2750.0,1225.0,1525.0
06037600902,7099.0,2536.0,7099.0,4638.0,245.0,4210.0,19.0,40.0,9.0,18.0,97.0,2461.0,969.0,44.0,28.0,0.0,7.0,1278.0,135.0,2629.0,2536.0,93.0,2536.0,407.0,2129.0,7099.0,3241.0,3858.0
06037600911,3596.0,1127.0,3596.0,1882.0,314.0,1429.0,6.0,40.0,1.0,12.0,80.0,1714.0,645.0,30.0,33.0,1.0,0.0,904.0,101.0,1177.0,1127.0,50.0,1127.0,494.0,633.0,3596.0,1736.0,1860.0
06037600912,5632.0,1495.0,5632.0,1671.0,230.0,1321.0,6.0,35.0,5.0,4.0,70.0,3961.0,1257.0,25.0,56.0,3.0,0.0,2454.0,166.0,1558.0,1495.0,63.0,1495.0,792.0,703.0,5632.0,2889.0,2743.0
06037601001,2200.0,1172.0,2200.0,1956.0,141.0,1687.0,6.0,56.0,0.0,10.0,56.0,244.0,88.0,17.0,2.0,1.0,0.0,104.0,32.0,1211.0,1172.0,39.0,1172.0,200.0,972.0,2200.0,871.0,1329.0
06037601002,5449.0,2021.0,5449.0,3357.0,183.0,2938.0,16.0,121.0,5.0,20.0,74.0,2092.0,592.0,51.0,13.0,7.0,1.0,1328.0,100.0,2124.0,2021.0,103.0,2021.0,480.0,1541.0,5449.0,2448.0,3001.0
06037601100,6482.0,1941.0,6482.0,2887.0,201.0,2442.0,15.0,117.0,4.0,9.0,99.0,3595.0,999.0,63.0,24.0,3.0,6.0,2308.0,192.0,2030.0,1941.0,89.0,1941.0,201.0,1740.0,6482.0,3174.0,3308.0
06037601202,4265.0,1056.0,4265.0,812.0,277.0,422.0,8.0,63.0,11.0,1.0,30.0,3453.0,1134.0,16.0,15.0,8.0,4.0,2096.0,180.0,1104.0,1056.0,48.0,1056.0,606.0,450.0,4265.0,2108.0,2157.0
06037601211,2899.0,1105.0,2899.0,1635.0,127.0,1408.0,1.0,41.0,6.0,7.0,45.0,1264.0,498.0,23.0,4.0,2.0,2.0,665.0,70.0,1140.0,1105.0,35.0,1105.0,152.0,953.0,2899.0,1366.0,1533.0
06037601212,6493.0,2006.0,6493.0,2321.0,193.0,2000.0,10.0,47.0,9.0,4.0,58.0,4172.0,1474.0,56.0,73.0,8.0,0.0,2292.0,269.0,2094.0,2006.0,88.0,2006.0,358.0,1648.0,6493.0,3098.0,3395.0
06037601301,1933.0,780.0,1933.0,1677.0,405.0,1146.0,2.0,69.0,3.0,3.0,49.0,256.0,96.0,9.0,3.0,1.0,0.0,121.0,26.0,800.0,780.0,20.0,780.0,500.0,280.0,1933.0,873.0,1060.0
06037601302,7054.0,2877.0,7054.0,5428.0,270.0,4785.0,16.0,102.0,1.0,25.0,229.0,1626.0,568.0,87.0,20.0,5.0,0.0,858.0,88.0,3018.0,2877.0,141.0,2877.0,614.0,2263.0,7054.0,3165.0,3889.0
06037601303,5138.0,2118.0,5138.0,3795.0,151.0,3458.0,8.0,45.0,7.0,16.0,110.0,1343.0,360.0,47.0,10.0,2.0,1.0,833.0,90.0,2204.0,2118.0,86.0,2118.0,280.0,1838.0,5138.0,2300.0,2838.0
06037601401,5010.0,1507.0,5010.0,2297.0,377.0,1714.0,19.0,94.0,11.0,6.0,76.0,2713.0,922.0,32.0,31.0,4.0,8.0,1605.0,111.0,1616.0,1507.0,109.0,1507.0,472.0,1035.0,5010.0,2511.0,2499.0
06037601402,5361.0,1372.0,5361.0,940.0,354.0,388.0,15.0,94.0,9.0,6.0,74.0,4421.0,1607.0,10.0,52.0,2.0,7.0,2478.0,265.0,1423.0,1372.0,51.0,1372.0,740.0,632.0,5361.0,2763.0,2598.0
06037601501,4168.0,1036.0,4168.0,566.0,149.0,331.0,13.0,16.0,29.0,5.0,23.0,3602.0,1115.0,17.0,37.0,4.0,1.0,2246.0,182.0,1095.0,1036.0,59.0,1036.0,176.0,860.0,4168.0,2180.0,1988.0
06037601502,3899.0,819.0,3899.0,287.0,124.0,51.0,1.0,37.0,52.0,5.0,17.0,3612.0,1209.0,17.0,38.0,4.0,0.0,2156.0,188.0,841.0,819.0,22.0,819.0,255.0,564.0,3899.0,1997.0,1902.0
06037601600,4641.0,1069.0,4641.0,503.0,232.0,121.0,6.0,38.0,59.0,11.0,36.0,4138.0,1364.0,17.0,35.0,1.0,0.0,2552.0,169.0,1100.0,1069.0,31.0,1069.0,357.0,712.0,4641.0,2390.0,2251.0
06037601700,5695.0,1264.0,5695.0,754.0,182.0,340.0,8.0,63.0,120.0,12.0,29.0,4941.0,1422.0,6.0,62.0,6.0,1.0,3213.0,231.0,1353.0,1264.0,89.0,1264.0,313.0,951.0,5695.0,2911.0,2784.0
06037601801,3833.0,794.0,3833.0,435.0,131.0,178.0,1.0,50.0,49.0,7.0,19.0,3398.0,890.0,17.0,32.0,0.0,0.0,2267.0,192.0,838.0,794.0,44.0,794.0,341.0,453.0,3833.0,1947.0,1886.0
06037601802,4631.0,956.0,4631.0,387.0,130.0,177.0,4.0,34.0,29.0,1.0,12.0,4244.0,1282.0,17.0,38.0,0.0,0.0,2719.0,188.0,981.0,956.0,25.0,956.0,322.0,634.0,4631.0,2403.0,2228.0
06037601900,6324.0,1409.0,6324.0,1323.0,150.0,945.0,6.0,5.0,161.0,9.0,47.0,5001.0,1663.0,42.0,56.0,3.0,7.0,2914.0,316.0,1601.0,1409.0,192.0,1409.0,323.0,1086.0,6324.0,3259.0,3065.0
06037602002,3161.0,816.0,3161.0,940.0,206.0,489.0,1.0,126.0,28.0,10.0,80.0,2221.0,719.0,37.0,14.0,6.0,0.0,1333.0,112.0,890.0,816.0,74.0,816.0,327.0,489.0,3161.0,1582.0,1579.0
06037602003,4999.0,1215.0,4999.0,1247.0,139.0,987.0,4.0,44.0,17.0,2.0,54.0,3752.0,1151.0,28.0,44.0,1.0,21.0,2328.0,179.0,1300.0,1215.0,85.0,1215.0,461.0,754.0,4999.0,2504.0,2495.0
06037602004,3961.0,1029.0,3961.0,1447.0,70.0,1273.0,7.0,8.0,29.0,4.0,56.0,2514.0,850.0,11.0,28.0,3.0,0.0,1480.0,142.0,1080.0,1029.0,51.0,1029.0,465.0,564.0,3961.0,1930.0,2031.0
06037602103,7072.0,2136.0,7072.0,2805.0,463.0,1758.0,21.0,317.0,51.0,13.0,182.0,4267.0,1436.0,52.0,54.0,13.0,1.0,2441.0,270.0,2200.0,2136.0,64.0,2136.0,343.0,1793.0,7072.0,3377.0,3695.0
06037602104,5702.0,1699.0,5702.0,2568.0,342.0,1784.0,22.0,245.0,46.0,15.0,114.0,3134.0,1059.0,30.0,37.0,5.0,3.0,1810.0,190.0,1765.0,1699.0,66.0,1699.0,360.0,1339.0,5702.0,2740.0,2962.0
06037602105,4265.0,1377.0,4265.0,1750.0,354.0,1068.0,12.0,210.0,23.0,17.0,66.0,2515.0,842.0,14.0,22.0,4.0,1.0,1495.0,137.0,1438.0,1377.0,61.0,1377.0,278.0,1099.0,4265.0,2138.0,2127.0
06037602106,5756.0,2141.0,5756.0,2781.0,883.0,1243.0,7.0,409.0,42.0,19.0,178.0,2975.0,1071.0,45.0,53.0,7.0,2.0,1607.0,190.0,2237.0,2141.0,96.0,2141.0,447.0,1694.0,5756.0,2822.0,2934.0
06037602200,6267.0,2090.0,6267.0,3284.0,1947.0,733.0,12.0,305.0,140.0,5.0,142.0,2983.0,1411.0,36.0,24.0,8.0,1.0,1395.0,108.0,2147.0,2090.0,57.0,2090.0,1148.0,942.0,6267.0,3062.0,3205.0
06037602301,6275.0,1926.0,6275.0,3423.0,2312.0,266.0,24.0,537.0,43.0,27.0,214.0,2852.0,1348.0,32.0,17.0,12.0,8.0,1241.0,194.0,1958.0,1926.0,32.0,1926.0,1415.0,511.0,6275.0,3209.0,3066.0
06037602302,2922.0,1107.0,2922.0,2498.0,2078.0,66.0,6.0,225.0,8.0,9.0,106.0,424.0,268.0,2.0,0.0,9.0,0.0,94.0,51.0,1131.0,1107.0,24.0,1107.0,993.0,114.0,2922.0,1433.0,1489.0
06037602402,6770.0,2224.0,6770.0,3789.0,1913.0,956.0,25.0,629.0,53.0,28.0,185.0,2981.0,1182.0,29.0,35.0,13.0,2.0,1490.0,230.0,2300.0,2224.0,76.0,2224.0,1061.0,1163.0,6770.0,3243.0,3527.0
06037602403,5006.0,1671.0,5006.0,2570.0,621.0,1305.0,15.0,445.0,28.0,38.0,118.0,2436.0,870.0,39.0,10.0,1.0,0.0,1339.0,177.0,1770.0,1671.0,99.0,1671.0,292.0,1379.0,5006.0,2379.0,2627.0
06037602404,5930.0,1982.0,5930.0,3287.0,871.0,1494.0,15.0,678.0,57.0,8.0,164.0,2643.0,961.0,27.0,41.0,4.0,2.0,1443.0,165.0,2051.0,1982.0,69.0,1982.0,367.0,1615.0,5930.0,2866.0,3064.0
06037602501,10772.0,3459.0,10772.0,5971.0,751.0,4089.0,25.0,744.0,99.0,29.0,234.0,4801.0,1636.0,102.0,42.0,8.0,5.0,2713.0,295.0,3635.0,3459.0,176.0,3459.0,710.0,2749.0,10772.0,5209.0,5563.0
06037602502,8928.0,3452.0,8928.0,5289.0,569.0,3842.0,9.0,618.0,26.0,22.0,203.0,3639.0,1498.0,58.0,48.0,16.0,8.0,1715.0,296.0,3563.0,3452.0,111.0,3452.0,208.0,3244.0,8928.0,4278.0,4650.0
06037602503,8776.0,3312.0,8776.0,6072.0,479.0,4707.0,26.0,570.0,69.0,31.0,190.0,2704.0,1102.0,64.0,39.0,5.0,8.0,1371.0,115.0,3437.0,3312.0,125.0,3312.0,356.0,2956.0,8776.0,4095.0,4681.0
06037602600,8183.0,2734.0,8183.0,7202.0,267.0,6454.0,21.0,246.0,8.0,28.0,178.0,981.0,365.0,71.0,15.0,0.0,0.0,440.0,90.0,2813.0,2734.0,79.0,2734.0,1651.0,1083.0,8183.0,3847.0,4336.0
06037602700,3248.0,1086.0,3248.0,2962.0,72.0,2784.0,5.0,39.0,1.0,12.0,49.0,286.0,71.0,26.0,11.0,1.0,0.0,156.0,21.0,1098.0,1086.0,12.0,1086.0,916.0,170.0,3248.0,1460.0,1788.0
06037602800,8419.0,2347.0,8419.0,4886.0,127.0,4446.0,8.0,133.0,29.0,42.0,101.0,3533.0,1027.0,54.0,36.0,7.0,8.0,2215.0,186.0,2440.0,2347.0,93.0,2347.0,1249.0,1098.0,8419.0,4008.0,4411.0
06037602900,4176.0,1249.0,4176.0,1608.0,380.0,848.0,15.0,242.0,10.0,26.0,87.0,2568.0,815.0,31.0,16.0,9.0,4.0,1566.0,127.0,1339.0,1249.0,90.0,1249.0,654.0,595.0,4176.0,2125.0,2051.0
06037603001,6737.0,2207.0,6737.0,4137.0,476.0,1953.0,22.0,1486.0,50.0,9.0,141.0,2600.0,942.0,50.0,44.0,12.0,1.0,1395.0,156.0,2300.0,2207.0,93.0,2207.0,818.0,1389.0,6737.0,3329.0,3408.0
06037603003,8163.0,2846.0,8163.0,5202.0,650.0,2307.0,26.0,1941.0,51.0,13.0,214.0,2961.0,816.0,41.0,64.0,17.0,14.0,1789.0,220.0,2944.0,2846.0,98.0,2846.0,958.0,1888.0,8163.0,3844.0,4319.0
06037603004,1634.0,654.0,1634.0,1130.0,157.0,251.0,1.0,654.0,17.0,9.0,41.0,504.0,159.0,9.0,2.0,1.0,1.0,294.0,38.0,671.0,654.0,17.0,654.0,138.0,516.0,1634.0,750.0,884.0
06037603101,4116.0,1548.0,4116.0,2676.0,553.0,565.0,10.0,1401.0,28.0,9.0,110.0,1440.0,523.0,17.0,7.0,12.0,4.0,795.0,82.0,1601.0,1548.0,53.0,1548.0,601.0,947.0,4116.0,2002.0,2114.0
06037603102,3946.0,1416.0,3946.0,2449.0,305.0,544.0,5.0,1472.0,26.0,11.0,86.0,1497.0,583.0,20.0,16.0,13.0,0.0,732.0,133.0,1440.0,1416.0,24.0,1416.0,457.0,959.0,3946.0,1877.0,2069.0
06037603200,2310.0,949.0,2310.0,1768.0,521.0,125.0,4.0,1024.0,15.0,1.0,78.0,542.0,238.0,0.0,4.0,4.0,0.0,233.0,63.0,981.0,949.0,32.0,949.0,638.0,311.0,2310.0,1154.0,1156.0
06037603301,4004.0,1634.0,4004.0,3053.0,558.0,271.0,3.0,2047.0,45.0,5.0,124.0,951.0,332.0,2.0,1.0,13.0,7.0,514.0,82.0,1711.0,1634.0,77.0,1634.0,441.0,1193.0,4004.0,2046.0,1958.0
06037603302,3678.0,1457.0,3678.0,2649.0,550.0,147.0,4.0,1759.0,53.0,3.0,133.0,1029.0,413.0,23.0,8.0,9.0,2.0,510.0,64.0,1513.0,1457.0,56.0,1457.0,707.0,750.0,3678.0,1834.0,1844.0
06037603400,4382.0,1491.0,4382.0,2875.0,734.0,665.0,3.0,1273.0,35.0,9.0,156.0,1507.0,691.0,30.0,28.0,17.0,4.0,616.0,121.0,1540.0,1491.0,49.0,1491.0,824.0,667.0,4382.0,2131.0,2251.0
06037603500,2955.0,919.0,2955.0,2002.0,756.0,306.0,11.0,794.0,11.0,13.0,111.0,953.0,463.0,6.0,17.0,3.0,4.0,385.0,75.0,950.0,919.0,31.0,919.0,757.0,162.0,2955.0,1466.0,1489.0
06037603600,3649.0,1301.0,3649.0,2723.0,1226.0,268.0,5.0,1045.0,33.0,9.0,137.0,926.0,372.0,9.0,17.0,16.0,2.0,427.0,83.0,1326.0,1301.0,25.0,1301.0,1007.0,294.0,3649.0,1833.0,1816.0
06037603702,4887.0,1649.0,4887.0,3724.0,2079.0,266.0,20.0,1104.0,13.0,14.0,228.0,1163.0,564.0,5.0,12.0,9.0,0.0,455.0,118.0,1670.0,1649.0,21.0,1649.0,1317.0,332.0,4887.0,2411.0,2476.0
06037603703,2627.0,831.0,2627.0,1761.0,914.0,265.0,11.0,427.0,42.0,3.0,99.0,866.0,350.0,8.0,16.0,4.0,1.0,451.0,36.0,845.0,831.0,14.0,831.0,696.0,135.0,2627.0,1314.0,1313.0
06037603704,6275.0,2042.0,6275.0,3265.0,382.0,2288.0,16.0,426.0,28.0,9.0,116.0,3010.0,992.0,42.0,32.0,3.0,9.0,1758.0,174.0,2140.0,2042.0,98.0,2042.0,292.0,1750.0,6275.0,3059.0,3216.0
06037603800,8356.0,2457.0,8356.0,4364.0,1335.0,1591.0,35.0,1075.0,68.0,21.0,239.0,3992.0,1551.0,43.0,29.0,10.0,0.0,2038.0,321.0,2538.0,2457.0,81.0,2457.0,680.0,1777.0,8356.0,4137.0,4219.0
06037603900,7148.0,2340.0,7148.0,3460.0,1735.0,769.0,17.0,684.0,35.0,21.0,199.0,3688.0,1472.0,38.0,61.0,8.0,4.0,1835.0,270.0,2407.0,2340.0,67.0,2340.0,956.0,1384.0,7148.0,3662.0,3486.0
06037604000,9490.0,2802.0,9490.0,4381.0,2292.0,914.0,43.0,666.0,90.0,33.0,343.0,5109.0,1967.0,49.0,57.0,25.0,11.0,2715.0,285.0,2900.0,2802.0,98.0,2802.0,835.0,1967.0,9490.0,4755.0,4735.0
06037604100,6717.0,1956.0,6717.0,2991.0,1584.0,578.0,16.0,566.0,63.0,9.0,175.0,3726.0,1458.0,16.0,55.0,21.0,18.0,1912.0,246.0,2024.0,1956.0,68.0,1956.0,706.0,1250.0,6717.0,3482.0,3235.0
06037609900,1678.0,600.0,1678.0,794.0,573.0,82.0,7.0,66.0,4.0,0.0,62.0,884.0,414.0,2.0,10.0,13.0,4.0,392.0,49.0,632.0,600.0,32.0,600.0,270.0,330.0,1678.0,831.0,847.0
06037620001,3834.0,1599.0,3834.0,3451.0,3028.0,32.0,15.0,219.0,17.0,17.0,123.0,383.0,204.0,1.0,7.0,2.0,0.0,134.0,35.0,1644.0,1599.0,45.0,1599.0,818.0,781.0,3834.0,1912.0,1922.0
06037620002,3341.0,1513.0,3341.0,2950.0,2476.0,33.0,12.0,271.0,7.0,24.0,127.0,391.0,244.0,1.0,4.0,2.0,0.0,82.0,58.0,1549.0,1513.0,36.0,1513.0,436.0,1077.0,3341.0,1663.0,1678.0
06037620003,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
06037620101,5347.0,2254.0,5347.0,4767.0,4105.0,79.0,17.0,332.0,16.0,28.0,190.0,580.0,382.0,2.0,9.0,15.0,0.0,125.0,47.0,2305.0,2254.0,51.0,2254.0,1184.0,1070.0,5347.0,2660.0,2687.0
06037620102,3510.0,1693.0,3510.0,3099.0,2746.0,37.0,8.0,183.0,7.0,18.0,100.0,411.0,219.0,2.0,3.0,4.0,0.0,134.0,49.0,1762.0,1693.0,69.0,1693.0,499.0,1194.0,3510.0,1730.0,1780.0
06037620201,1548.0,964.0,1548.0,1457.0,1347.0,6.0,3.0,70.0,4.0,1.0,26.0,91.0,63.0,0.0,1.0,1.0,0.0,21.0,5.0,1018.0,964.0,54.0,964.0,249.0,715.0,1548.0,908.0,640.0
06037620301,4324.0,1621.0,4324.0,4112.0,3796.0,19.0,1.0,176.0,8.0,7.0,105.0,212.0,165.0,0.0,2.0,2.0,0.0,23.0,20.0,1663.0,1621.0,42.0,1621.0,1362.0,259.0,4324.0,2104.0,2220.0
06037620302,6022.0,3128.0,6022.0,5753.0,5408.0,26.0,8.0,197.0,3.0,14.0,97.0,269.0,201.0,1.0,3.0,1.0,0.0,46.0,17.0,3321.0,3128.0,193.0,3128.0,1403.0,1725.0,6022.0,3187.0,2835.0
06037620303,4303.0,1684.0,4303.0,4093.0,3755.0,15.0,3.0,210.0,5.0,9.0,96.0,210.0,145.0,0.0,0.0,1.0,4.0,48.0,12.0,1714.0,1684.0,30.0,1684.0,1334.0,350.0,4303.0,2130.0,2173.0
06037620400,5022.0,2067.0,5022.0,4703.0,4048.0,47.0,12.0,440.0,3.0,12.0,141.0,319.0,205.0,1.0,6.0,1.0,0.0,60.0,46.0,2118.0,2067.0,51.0,2067.0,1523.0,544.0,5022.0,2381.0,2641.0
06037620501,5335.0,2059.0,5335.0,4683.0,3851.0,111.0,7.0,463.0,19.0,15.0,217.0,652.0,392.0,8.0,7.0,6.0,1.0,177.0,61.0,2101.0,2059.0,42.0,2059.0,1271.0,788.0,5335.0,2615.0,2720.0
06037620521,3975.0,1625.0,3975.0,3043.0,2325.0,188.0,6.0,332.0,22.0,23.0,147.0,932.0,496.0,11.0,5.0,7.0,0.0,371.0,42.0,1665.0,1625.0,40.0,1625.0,716.0,909.0,3975.0,2040.0,1935.0
06037620522,4268.0,1776.0,4268.0,3640.0,2823.0,109.0,13.0,504.0,9.0,17.0,165.0,628.0,363.0,9.0,11.0,7.0,0.0,171.0,67.0,1840.0,1776.0,64.0,1776.0,870.0,906.0,4268.0,2134.0,2134.0
06037620601,4787.0,2080.0,4787.0,3763.0,2768.0,197.0,17.0,554.0,24.0,16.0,187.0,1024.0,546.0,9.0,11.0,8.0,1.0,369.0,80.0,2147.0,2080.0,67.0,2080.0,809.0,1271.0,4787.0,2365.0,2422.0
06037620602,5209.0,1981.0,5209.0,4378.0,3559.0,112.0,16.0,504.0,16.0,24.0,147.0,831.0,480.0,2.0,17.0,5.0,5.0,251.0,71.0,2030.0,1981.0,49.0,1981.0,1313.0,668.0,5209.0,2706.0,2503.0
06037620701,6193.0,2812.0,6193.0,5369.0,4290.0,152.0,18.0,644.0,29.0,23.0,213.0,824.0,477.0,3.0,11.0,5.0,1.0,267.0,60.0,2884.0,2812.0,72.0,2812.0,1503.0,1309.0,6193.0,3094.0,3099.0
06037620702,6387.0,2520.0,6387.0,5485.0,4405.0,116.0,31.0,671.0,22.0,20.0,220.0,902.0,526.0,5.0,19.0,15.0,3.0,222.0,112.0,2576.0,2520.0,56.0,2520.0,1766.0,754.0,6387.0,3213.0,3174.0
06037620800,7271.0,2678.0,7271.0,6847.0,5775.0,59.0,12.0,758.0,5.0,32.0,206.0,424.0,258.0,0.0,11.0,3.0,0.0,109.0,43.0,2743.0,2678.0,65.0,2678.0,2011.0,667.0,7271.0,3645.0,3626.0
06037620901,2483.0,960.0,2483.0,2377.0,2192.0,22.0,6.0,100.0,6.0,1.0,50.0,106.0,77.0,0.0,1.0,0.0,0.0,14.0,14.0,997.0,960.0,37.0,960.0,771.0,189.0,2483.0,1241.0,1242.0
06037620902,2879.0,1372.0,2879.0,2754.0,2592.0,12.0,1.0,80.0,3.0,3.0,63.0,125.0,97.0,0.0,0.0,3.0,0.0,15.0,10.0,1460.0,1372.0,88.0,1372.0,767.0,605.0,2879.0,1456.0,1423.0
06037621001,4026.0,1899.0,4026.0,3780.0,3396.0,38.0,10.0,197.0,11.0,8.0,120.0,246.0,149.0,1.0,5.0,2.0,1.0,56.0,32.0,1945.0,1899.0,46.0,1899.0,1120.0,779.0,4026.0,1998.0,2028.0
06037621002,5675.0,2937.0,5675.0,5315.0,4999.0,22.0,10.0,170.0,4.0,8.0,102.0,360.0,244.0,2.0,6.0,1.0,2.0,68.0,37.0,3074.0,2937.0,137.0,2937.0,1229.0,1708.0,5675.0,3033.0,2642.0
06037621101,6123.0,3411.0,6123.0,5691.0,5167.0,63.0,14.0,289.0,16.0,16.0,126.0,432.0,273.0,5.0,7.0,4.0,0.0,102.0,41.0,3564.0,3411.0,153.0,3411.0,961.0,2450.0,6123.0,3416.0,2707.0
06037621102,2742.0,1229.0,2742.0,2527.0,2260.0,18.0,17.0,153.0,4.0,6.0,69.0,215.0,144.0,1.0,5.0,1.0,3.0,48.0,13.0,1257.0,1229.0,28.0,1229.0,758.0,471.0,2742.0,1399.0,1343.0
06037621201,6175.0,2625.0,6175.0,5314.0,4476.0,142.0,21.0,427.0,17.0,14.0,217.0,861.0,498.0,6.0,6.0,10.0,0.0,228.0,113.0,2702.0,2625.0,77.0,2625.0,1256.0,1369.0,6175.0,3100.0,3075.0
06037621202,3473.0,2244.0,3473.0,3140.0,2663.0,58.0,15.0,303.0,9.0,4.0,88.0,333.0,180.0,0.0,4.0,0.0,0.0,114.0,35.0,2397.0,2244.0,153.0,2244.0,852.0,1392.0,3473.0,1865.0,1608.0
06037621301,6439.0,2950.0,6439.0,5836.0,4890.0,134.0,15.0,546.0,28.0,24.0,199.0,603.0,387.0,3.0,6.0,8.0,0.0,152.0,47.0,3055.0,2950.0,105.0,2950.0,1643.0,1307.0,6439.0,3178.0,3261.0
06037621321,3646.0,2134.0,3646.0,3315.0,2821.0,104.0,5.0,286.0,7.0,6.0,86.0,331.0,184.0,0.0,5.0,5.0,1.0,105.0,31.0,2265.0,2134.0,131.0,2134.0,781.0,1353.0,3646.0,1877.0,1769.0
06037621322,3096.0,1859.0,3096.0,2889.0,2519.0,54.0,13.0,193.0,8.0,6.0,96.0,207.0,119.0,2.0,5.0,1.0,0.0,58.0,22.0,1926.0,1859.0,67.0,1859.0,358.0,1501.0,3096.0,1582.0,1514.0
